institution,credit_code,category,pillar,credit_name,section,field,value,units,value_numeric,value_type
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Percentage of cleaning product spend that meets preferable sustainability criteria,59.23,,59.23,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Percentage of cleaning product spend that meets other qualifying sustainability criteria,0,,0.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Points earned for indicator OP 10.1,0.59,,0.59,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Does the institution have sufficient data on its electronics spend to pursue this indicator?,Yes,,,boolean
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Performance year for electronics product spend,2024,,2024.0,year
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Total annual spend on electronics,"6,986,364",,6986364.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Annual spend on electronics that meet preferable sustainability criteria,"3,730,278",,3730278.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Annual spend on electronics spend that meet other qualifying sustainability criteria,"159,707",,159707.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,List or sample of electronics purchases and the preferable and/or other qualifying criteria that each purchase meets,https://docs.google.com/spreadsheets/d/1LMpVL5i0kY7bGd81m_eNTOPEqIt3t0Pv/edit?gid=798503484#gid=798503484,,,url
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Percentage of electronics spend that meets preferable sustainability criteria,53.39,,53.39,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Percentage of electronics spend that meets other qualifying sustainability criteria,2.29,,2.29,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Points earned for indicator OP 10.2,0.55,,0.55,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Does the institution have sufficient data on its furniture spend to pursue this indicator?,Yes,,,boolean
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Performance year for furniture spend,2024,,2024.0,year
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Total annual spend on furniture,"2,296,364",,2296364.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Annual spend on furniture that meets preferable sustainability criteria,"2,107,667",,2107667.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Annual spend on furniture that meets other qualifying sustainability criteria,0,,0.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,List or sample of furniture purchases and the preferable and/or other qualifying criteria that each purchase meets,https://docs.google.com/spreadsheets/d/1M2AM-4V6z48grj_jHaT2PNtHIEOXgYt1/edit?gid=4629761#gid=4629761,,,url
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Percentage of furniture spend that meets preferable sustainability criteria,91.78,,91.78,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Percentage of furniture spend that meets other qualifying sustainability criteria,0,,0.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Points earned for indicator OP 10.3,0.92,,0.92,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Does the institution have sufficient data on its office paper spend to pursue this indicator?,Yes,,,boolean
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Performance year for office paper spend,2024,,2024.0,year
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Total annual spend on office paper,"108,554",,108554.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Annual spend on office paper that meets preferable sustainability criteria,"70,872",,70872.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Annual spend on office paper that meets other qualifying sustainability criteria,"19,430",,19430.0,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,List or sample of office paper purchases and the preferable and/or other qualifying criteria that each purchase meets,https://docs.google.com/spreadsheets/d/1YvbwSkK2yP8tmY96BhTtOSRFx7hTQWlt/edit?gid=642813225#gid=642813225,,,url
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Percentage of office paper spend that meets preferable sustainability criteria,65.29,,65.29,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Percentage of office paper spend that meets other qualifying sustainability criteria,17.90,,17.9,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Points earned for indicator OP 10.4,0.74,,0.74,number
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Notes about the information provided for this credit,UC Berkeley Purchasing Department,,,text
"University of California, Berkeley",OP-10,OP,Environmental,Purchased Goods,,Additional documentation for this credit,,,,not_reported
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,"Does the institution have a surplus program through which institution-owned items that are no longer needed are stored for eventual sale, donation, or reuse?",Yes,,,boolean
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s surplus program,https://property.berkeley.edu/uc-berkeley-surplus,,,url
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Does the institution have or participate in a reuse program through which employees and/or students can donate personal items for redistribution?,Yes,,,boolean
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s reuse program,https://property.berkeley.edu/uc-berkeley-surplus and https://reuse.studentorg.berkeley.edu/about-page/,,,url
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Points earned for indicator OP 11.1,1,,1.0,number
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Does the institution have or participate in a composting program that accepts compostable alternatives to single-use disposable plastic?,Yes,,,boolean
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s composting program,UC Berkeley campus has integrated composting into all of our collection systems and its sent to an industrial compost facility. https://facilities.berkeley.edu/operating-units/campus-operations/cal-zero-waste,,,text_long
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Does the institution have or participate in a reusable container program designed to reduce the use of single-use disposable plastic?,Yes,,,boolean
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s reusable container program,Our campus has reusables at all dining and most retail locations. We are working on phasing out all single use plastics and compostable plastics to fiber or reusables for to go options. We just initiated a reusable cup program at the California Memorial stadium for football this season. https://facilities.berkeley.edu/operating-units/campus-operations/cal-zero-waste,,,text_long
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Has the institution eliminated the on-site use of at least one form of single-use disposable plastic?,Yes,,,boolean
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,"Has the institution eliminated the on-site sales and distribution of all single-use disposable plastic food containers, utensils, and beverage cups?",No,,,boolean
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s single-use disposable plastics program,https://drive.google.com/file/d/1rQ1b44LSIgHolMzRDpqSRMWVGnFZkg1M/view,,,url
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Points earned for indicator OP 11.2,0.75,,0.75,number
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Does the institution have or participate in a program designed to collect electronic waste (e-waste) from employees for recycling and/or preparation for reuse?,Yes,,,boolean
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Does the institution have or participate in a program designed to collect e-waste from students for recycling and/or preparation for reuse? (required),Yes,,,boolean
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Narrative and/or website URL providing an overview of the institution’s e-waste collection programs,https://property.berkeley.edu/equipment/methods-disposal-excess-equipment,,,url
"University of California, Berkeley",OP-11,OP,Environmental,Materials Management,,Does the institution use an e-waste recycler that is certified to a qualifying standard?,Yes,,,boolean
